Team/Year,eFGPct,TOPct,ORPct,FTRate
2021 Towson,45.4028436018957,18.354073846469,34.0909090909091,33.3649289099526
2021 Troy,44.4287729196051,21.4191627054579,28.343949044586,33.0747531734838
2021 Tulane,44.24743892829,16.5529188153115,22.9016786570743,36.6430260047281
2021 Tulsa,48.9813994685562,20.0035467281433,26.5423242467719,33.126660761736
2021 UAB,48.5998755444928,15.6277748179719,29.0091930541369,29.869321717486
2021 UC Davis,48.1827622014538,20.2985441114783,26.9097222222222,36.4485981308411
2021 UC Irvine,47.3396998635744,18.9552792051575,31.651376146789,29.1268758526603
2021 UC Riverside,52.5390625,17.7689531293381,26.2430939226519,22.03125
2021 UC San Diego,55.0446998722861,19.6404367951308,16.6666666666667,20.8173690932312
2021 UC Santa Barbara,52.589928057554,16.4191646155105,28.2442748091603,35.2517985611511
2021 UCF,50.0792393026941,21.6228247994721,28.2352941176471,30.6656101426307
2021 UCLA,52.0215633423181,15.6859105253388,30.4511278195489,31.5902964959569
2021 UMBC,50.2729754322111,18.7706326903664,25.8493353028065,36.5787079162875
2021 UMKC,51.1822660098522,19.6466334674944,21.6260162601626,30.5418719211823
2021 UMass Lowell,51.2096774193548,20.9693621295831,26.9798657718121,37.1774193548387
2021 UNC Asheville,54.6046915725456,21.2140103787087,26.8398268398268,30.2345786272806
2021 UNC Greensboro,47.9017400204708,15.5145093772911,32.145816072908,23.7461617195496
2021 UNC Wilmington,48.6140724946695,16.1140378060118,26.4550264550265,37.1002132196162
2021 UNLV,50.6237006237006,19.5483198788724,28.7047841306884,21.4137214137214
2021 USC,52.7386541471049,18.0288660704915,34.91921005386,36.2545644235785
2021 USC Upstate,48.9643744821872,20.776642818742,24.0320427236315,29.8260149130075
2021 UT Arlington,46.0681976339596,16.189721373664,26.8558951965066,26.2352122477383
2021 UT Rio Grande Valley,42.9765886287625,19.0471766044923,30.0476947535771,37.6811594202899
2021 UTEP,47.5,16.06146465261,24.7326203208556,29.9180327868852
2021 UTSA,49.3585174625802,15.707301687431,26.5232974910394,23.7348538845331
2021 Utah,53.0758226037196,18.3858241782371,23.5969387755102,28.826895565093
2021 Utah St.,49.7909199522103,20.0814844851223,35.2822580645161,29.1517323775388
2021 Utah Valley,51.3888888888889,21.2253277312386,31.7321688500728,43.5483870967742
2021 VCU,50.8904109589041,20.6360981984251,28.4705882352941,34.041095890411
2021 VMI,53.8022813688213,16.8886307809422,22.568093385214,28.8212927756654
2021 Valparaiso,47.1840659340659,17.9502108865757,20.8791208791209,26.0989010989011
2021 Vanderbilt,51.2358757062147,19.8909161462787,28.2782212086659,32.909604519774
2021 Vermont,53.2608695652174,18.0705045916856,26.6384778012685,32.9710144927536
2021 Villanova,53.2157676348548,13.727023559156,27.7711561382598,30.0138312586445
2021 Virginia,55.4298642533937,14.9912033059204,22.7019498607242,21.7194570135747
2021 Virginia Tech,52.258064516129,17.1832884097035,27.8308321964529,33.3870967741936
2021 Wagner,49.0871369294606,18.0875703099151,34.7887323943662,27.9668049792531
2021 Wake Forest,48.9752348420154,20.014975994362,26.158038147139,28.5226302305722
2021 Washington,48.876404494382,19.2289463349899,23.3552631578947,26.2392597488434
2021 Washington St.,47.8882391163093,21.5983288884218,30.6760847628658,34.6978557504873
2021 Weber St.,56.3839285714286,17.1912261851726,22.3931623931624,36.7857142857143
2021 West Virginia,48.9124372559955,16.7897471256025,35.9417652411283,37.92526491913
2021 Western Carolina,51.7832647462277,19.4491660289706,22.5730994152047,32.2359396433471
2021 Western Illinois,45.7594448727833,17.3059537646907,27.8823529411765,36.4687740940632
2021 Western Kentucky,50.5201958384333,20.4535183889759,31.7708333333333,35.4957160342717
2021 Western Michigan,49.3194192377495,21.0969301026362,23.4859675036928,24.2286751361162
2021 Wichita St.,47.0688190314359,15.7521946417014,29.778933680104,38.232795242141
2021 William & Mary,46.0970464135021,20.1574803149606,28.5714285714286,31.9620253164557
2021 Winthrop,52.6315789473684,19.3419589259687,35.3711790393013,35.5921052631579
2021 Wisconsin,49.9445983379501,13.6406540206437,23.7918215613383,26.2603878116343
2021 Wofford,54.9357945425361,18.9430197994861,25.5201109570042,24.3178170144462
2021 Wright St.,54.3507817811013,18.0985075913185,34.1726618705036,34.5343303874915
2021 Wyoming,53.7101248266297,15.9616241801626,22.9119638826185,35.2981969486824
2021 Xavier,52.1400778210117,15.9703600944011,26.8096514745308,25.9143968871595
2021 Youngstown St.,48.7170349251604,16.7161002026905,32.9479768786127,31.6464718460442
2020 Abilene Christian,49.6367239101717,20.5720636028248,28.7991498405951,41.0832232496698
2020 Air Force,52.8688524590164,18.0711610486891,22.5048923679061,35.0117096018735
2020 Akron,51.7199758599879,17.9492380794315,27.3538156590684,35.5461677730839
2020 Alabama,52.1716913643332,19.1965613116259,29.9011532125206,36.8421052631579
2020 Alabama A&M,42.4435437174291,18.7802378512357,24.9137931034483,32.6577880718008
2020 Alabama St.,44.6398184912082,22.6038585492914,26.0452961672474,35.677821894498
2020 Albany,48.00820152314,19.6415646081241,24.1642788920726,33.7434094903339
2020 Alcorn St.,47.2780298120544,20.5564509736571,27.7310924369748,31.1082307193778
2020 American,51.5777395295468,17.8612264548354,26.6732283464567,28.6288009179575
2020 Appalachian St.,48.3591885441527,19.4654065872064,26.8738574040219,41.1694510739857
2020 Arizona,50.7349081364829,16.6768691163576,30.7218309859155,36.6929133858268
2020 Arizona St.,48.8182773109244,17.8704393149665,26.5029635901778,32.4054621848739
2020 Arkansas,50.9315068493151,15.8996041257103,21.52466367713,42.5205479452055
2020 Arkansas Pine Bluff,43.0877192982456,26.168248089247,27.1058315334773,37.4035087719298
2020 Arkansas St.,48.9021329987453,19.0362014785752,28.9370078740157,48.1179422835634
2020 Army,52.9429250891795,16.8724633060709,20.1844262295082,25.6837098692033
2020 Auburn,50.0,17.8504521331626,35.264483627204,43.7901498929336
2020 Austin Peay,51.2756516916251,18.3629115674721,32.8532853285329,37.3266777592901
2020 BYU,58.1483486735246,15.4987370129499,20.6,23.4434217650244
2020 Ball St.,50.3846153846154,19.4967756724638,25.5481410867493,30.887573964497
2020 Baylor,49.3813273340832,17.8382351109284,35.7340720221607,30.8211473565804
2020 Belmont,54.81777333999,15.9962819452776,24.7131509267432,22.9156265601598
2020 Bethune Cookman,46.4090079123554,20.1115524067771,29.5908658420552,37.3706634205721
2020 Binghamton,47.8834355828221,17.6577998648911,25.7086999022483,22.4539877300613
2020 Boise St.,51.1223344556678,17.7510427602645,25.4901960784314,35.9708193041526
2020 Boston College,46.4750542299349,19.6297621176891,25.3794266441821,29.0672451193059
2020 Boston University,51.3212435233161,16.9446650781043,29.4425087108014,27.3056994818653
2020 Bowling Green,47.5696340797378,15.0991636365829,28.1961471103327,28.0720917531404
2020 Bradley,49.4775339602926,17.2902272141905,31.5384615384615,32.2361546499478
2020 Brown,44.9046679815911,21.2483399734396,32.7672327672328,32.4128862590401
2020 Bryant,47.940379403794,20.5463780716606,30.9704641350211,31.0027100271003
2020 Bucknell,49.3316195372751,19.0383926879094,24.4147157190635,28.4318766066838
2020 Buffalo,48.8152804642166,18.320577934859,34.6843335931411,27.4177949709865
2020 Butler,52.2821576763485,17.3219429943816,29.3809024134313,29.4013040901008
2020 Cal Baptist,50.7856693903205,17.7858463076609,31.0165975103734,35.2608422375864
2020 Cal Poly,47.3350253807107,19.0890802591749,22.8315054835494,33.6928934010152
2020 Cal St. Bakersfield,46.4906832298137,20.7866965142309,35.1539225422046,30.6832298136646
2020 Cal St. Fullerton,47.6765799256506,18.5054075828227,22.7884615384615,37.6084262701363
2020 Cal St. Northridge,51.6219239373602,16.2573930612413,25.1674641148325,30.4250559284116
2020 California,46.8768590124926,19.2436628830206,25.0961538461538,36.0499702558001
2020 Campbell,52.6031746031746,19.2313889264838,21.8579234972678,25.3333333333333
2020 Canisius,48.4954325631381,20.3544247541803,28.9496910856134,30.198817839871
2020 Central Arkansas,48.542600896861,22.9823451853916,28.7744227353464,39.8542600896861
2020 Central Connecticut,44.7106954997078,20.3758420990427,23.3965672990063,29.281122150789
2020 Central Michigan,47.4931129476584,17.6825678966747,27.5261324041812,33.66391184573
2020 Charleston,51.1178247734139,16.2542667450206,22.6680040120361,32.3262839879154
2020 Charleston Southern,48.4020918070889,18.7858378083189,22.7695167286245,25.3341080766996
2020 Charlotte,51.5878378378378,20.5999808312833,21.5261958997722,37.972972972973
2020 Chattanooga,52.4971941638608,17.5212392037727,25.922421948912,29.1806958473625
2020 Chicago St.,45.4545454545455,26.491717874289,20.6467661691542,42.1560740144811
2020 Cincinnati,50.2918855808523,20.2247191011236,31.9727891156463,39.5796847635727
2020 Clemson,50.1164822364589,18.4759716637948,23.2863849765258,28.9458357600466
2020 Cleveland St.,44.5253348864298,22.1880530331602,32.2350845948353,38.7303436225976
2020 Coastal Carolina,50.1326963906582,21.8735558831943,35.881841876629,34.6602972399151
2020 Colgate,52.7570789865872,15.7438761599015,27.9461279461279,24.8385494287134
2020 Colorado,50.4780652418448,19.214679650994,30.2607076350093,36.1642294713161
2020 Colorado St.,53.866128101558,18.5885461752244,26.3461538461538,39.1806116560877
2020 Columbia,46.063890473474,15.850913083751,20.1478743068392,22.4757558471192
2020 Connecticut,47.7980665950591,19.8835971646625,34.0849956634866,34.5864661654135
2020 Coppin St.,45.9134615384615,19.1114674184992,23.5627530364372,32.7457264957265
2020 Cornell,49.784327821711,17.8576779026217,24.4630071599045,26.8152408339324
2020 Creighton,55.1636568848758,15.9320865088518,23.8805970149254,28.7810383747178
2020 Dartmouth,49.6374423203691,18.9018000760878,21.2812160694897,27.3566249176005
2020 Davidson,53.4493101379724,16.4894178415998,24.5614035087719,31.4937012597481
2020 Dayton,59.6811594202899,17.9914259610654,26.3904034896401,33.9130434782609
2020 DePaul,47.9189189189189,20.3582789218148,31.2606473594549,33.2972972972973
2020 Delaware,54.4167610419026,18.6185913446256,23.8,32.2763306908267
2020 Delaware St.,46.9502407704655,19.8286148172253,26.0469011725293,33.493846976993
2020 Denver,49.1327751196172,19.2863584857665,20.7602339181287,36.3038277511962
2020 Detroit,46.2432432432432,19.135377097915,30.7757885763001,32.0540540540541
2020 Drake,51.7012687427912,19.1849848600421,23.4833659491194,30.3921568627451
2020 Drexel,50.4751257685858,21.4158102448916,29.8438934802571,28.7870318613751
2020 Duke,52.5549310168625,17.8170808738647,34.8364279398762,35.5646397547266
2020 Duquesne,51.1689070718878,18.4570805914545,29.5256534365924,32.8462887200468
2020 East Carolina,46.7310972143263,19.2541835376731,27.2644098810613,36.7822626492325
2020 East Tennessee St.,53.4950895436164,18.2100609391803,31.8315377081293,36.8573079145003
2020 Eastern Illinois,50.4696132596685,17.4230550223365,28.195829555757,29.3922651933702
2020 Eastern Kentucky,46.5085982282439,18.8128896022524,24.8559670781893,32.5169359041167
2020 Eastern Michigan,46.2387853692202,21.6922315685304,25.4065040650407,42.4430641821946
2020 Eastern Washington,51.9834710743802,17.6650725488259,27.2977941176471,29.5867768595041
2020 Elon,49.5069605568445,17.2581532084091,22.8150873965041,27.9582366589327
2020 Evansville,48.6217008797654,18.4034111373169,19.9065420560748,32.375366568915
2020 FIU,51.699716713881,20.3599689865589,30.2151543498597,29.2917847025496
2020 Fairfield,43.1396045536249,21.2979658022435,30.2389705882353,35.9496704613541
2020 Fairleigh Dickinson,51.0771992818671,18.5360716166403,26.5450861195542,29.802513464991
2020 Florida,52.13996529786,17.8111367873584,31.1133200795229,34.0080971659919
2020 Florida A&M,45.353982300885,21.2136508565331,31.207729468599,38.7484197218711
2020 Florida Atlantic,48.5327963176064,18.7840506778034,28.6641929499072,26.8699654775604
2020 Florida Gulf Coast,47.2407519708915,23.3278205399222,27.8100775193798,23.0442692540934
2020 Florida St.,51.8939393939394,18.89275145804,33.5238095238095,30.1406926406926
2020 Fordham,45.0089126559715,18.8772671976917,21.3513513513514,27.0350564468212
2020 Fresno St.,49.8172959805116,19.36606007113,30.4642166344294,29.4762484774665
2020 Furman,54.5808383233533,16.598842774131,23.4746639089969,31.5568862275449
2020 Gardner Webb,51.839762611276,18.1137923936602,27.3612463485881,34.7774480712166
2020 George Mason,47.617728531856,20.0895949752921,33.129904097646,34.404432132964
2020 George Washington,48.9860950173812,19.4107452339688,22.970479704797,32.79258400927
2020 Georgetown,49.0890161374284,18.9114970327948,32.4675324675325,33.9406559083811
2020 Georgia,50.8537886872999,20.0544429536131,31.5975286849073,33.5645677694771
2020 Georgia Southern,50.246170678337,18.2721305659039,25.9683098591549,36.2144420131291
2020 Georgia St.,50.3485254691689,18.9407540394973,30.9174311926606,31.2600536193029
2020 Georgia Tech,49.8493975903614,22.9257258055064,29.1793313069909,34.8192771084337
2020 Gonzaga,57.5429975429975,15.311880750407,33.5733573357336,38.7714987714988
2020 Grambling St.,47.5974025974026,20.2735664371108,28.0645161290323,38.8311688311688
2020 Grand Canyon,50.7283090563648,16.9180311261381,23.2484076433121,37.4920835972134
2020 Green Bay,50.7944643772424,16.2342368459197,25.8347978910369,31.6248077908765
2020 Hampton,50.1656543346218,15.7033114980371,27.4352100089366,41.0270568746549
2020 Hartford,48.6022131624927,19.6107178672171,22.8250701590271,30.3436225975539
2020 Harvard,51.2345679012346,19.6788172317104,30.0204918032787,32.5925925925926
2020 Hawaii,48.7951807228916,18.6429197298019,27.5896414342629,32.2289156626506
2020 High Point,45.7196029776675,21.5630763157732,31.155303030303,40.5086848635236
2020 Hofstra,51.7051416579223,16.4829687067294,29.7682709447415,34.3126967471144
2020 Holy Cross,49.2941840767928,20.5001572455243,25.3456221198157,24.5623941276115
2020 Houston,47.96573875803,17.7620534666691,38.734835355286,32.9229122055674
2020 Houston Baptist,50.3333333333333,21.4145264073937,32.1201091901729,38.0
2020 Howard,48.1802911534155,20.7057467314737,25.6637168141593,33.0907054871221
2020 IUPUI,47.9201331114809,18.7619003390145,28.694900605013,32.2240709927898
2020 Idaho,47.6248477466504,21.007595423517,23.98414271556,30.5115712545676
2020 Idaho St.,50.0,20.2791643316086,29.1754756871036,35.7281553398058
2020 Illinois,48.3031674208145,17.8813564569157,35.5742296918768,32.2398190045249
2020 Illinois Chicago,50.8060322412896,22.4526745555377,27.720207253886,29.3811752470099
2020 Illinois St.,49.8810232004759,20.974129068756,25.1923076923077,25.2230814991077
2020 Incarnate Word,45.6687898089172,21.9438743214471,27.4549098196393,31.0828025477707
2020 Indiana,49.3150684931507,18.268876611418,32.4057450628366,39.2328767123288
2020 Indiana St.,51.6825396825397,16.9465174129353,23.6170212765957,32.2539682539683
2020 Iona,51.0088272383354,20.4906849247104,25.1086956521739,33.7326607818411
2020 Iowa,51.6059957173448,17.1457964222438,32.0143884892086,34.4218415417559
2020 Iowa St.,49.8425196850394,18.7460277985023,29.2486583184258,28.503937007874
2020 Jackson St.,45.2380952380952,18.236074270557,26.6478342749529,35.5981416957027
2020 Jacksonville,47.9893554109994,20.2827744466652,29.367327667611,30.10053222945
2020 Jacksonville St.,48.7363584147042,20.7023674430054,31.0312204351939,29.0637564618036
2020 James Madison,48.2425307557118,17.2316282204012,25.7657657657658,37.1997656707674
2020 Kansas,53.6708111308467,18.7454761817133,32.6197757390418,35.8200118413262
2020 Kansas St.,47.5028702640643,21.2453279950011,29.632945389436,34.6727898966705
2020 Kennesaw St.,39.2721518987342,21.6094484403368,25.830258302583,32.4683544303797
2020 Kent St.,52.28285077951,18.4111549939081,30.019305019305,28.8975501113586
2020 Kentucky,50.6964596633778,18.0932010238788,30.8324768756423,40.8009286128845
2020 LIU,51.3829787234043,18.9501770013761,21.5978928884987,33.3510638297872
2020 LSU,52.7393617021277,17.6368836983188,35.0795135640786,35.4255319148936
2020 La Salle,48.3701979045402,20.8285365119286,28.9233576642336,33.0616996507567
2020 Lafayette,52.0784543325527,17.7726215233852,23.3935742971888,23.7704918032787
2020 Lamar,47.9609929078014,20.2164504762991,28.9248334919125,34.9290780141844
2020 Lehigh,49.7356051703878,19.9358345422041,25.7315842583249,26.1457109283196
2020 Liberty,54.359756097561,15.1527713117734,23.9244491080797,31.9512195121951
2020 Lipscomb,50.0876168224299,18.858155725972,26.6090297790586,28.7383177570093
2020 Little Rock,52.828409805154,22.0864577952728,30.1455301455301,45.2545568824639
2020 Long Beach St.,48.1703659268146,21.9974011509189,24.5885769603098,33.1733653269346
2020 Longwood,48.1182795698925,19.2847187744872,22.4452554744526,32.5567502986858
2020 Louisiana,47.9768786127168,19.0861023943601,28.6445012787724,34.9973725696269
2020 Louisiana Monroe,47.7320307048151,20.5361440320319,25.6179775280899,32.2400558269365
2020 Louisiana Tech,53.2882606023356,18.4596880678773,30.1867219917012,29.2562999385372
2020 Louisville,52.4622271964186,17.922898170768,31.9656488549618,32.2327923894796
2020 Loyola Chicago,54.8686739269699,19.4146412670608,21.3740458015267,38.8853299167201
2020 Loyola MD,52.7373325567851,19.1071348289349,25.6704980842912,42.4577751892836
2020 Loyola Marymount,50.9658725048294,21.9295780804126,27.3236282194849,34.771410173857
2020 Maine,46.2769230769231,22.8896276679001,28.1925343811395,26.7692307692308
2020 Manhattan,45.7259953161592,20.8730944845747,30.1310043668122,34.1334894613583
2020 Marist,45.9302325581395,20.9362752123225,25.912067352666,29.7429620563036
2020 Marquette,51.5589569160998,18.8124902976536,29.9812030075188,39.2290249433107
2020 Marshall,50.2039775624681,19.2721659286481,27.8702163061564,28.607853136155
2020 Maryland,48.6471251409245,16.6957849105881,31.5266485998193,37.7113866967305
2020 Maryland Eastern Shore,40.4814609850581,21.075253908281,26.1847389558233,25.6779192030991
2020 Massachusetts,49.185393258427,18.8253795719192,25.830258302583,29.8876404494382
2020 McNeese St.,54.8975672215109,22.6881192121352,30.1111111111111,35.6594110115237
2020 Memphis,49.7447532614861,22.325092747628,30.0,39.931934203063
2020 Mercer,51.0069044879171,21.001133583915,30.5389221556886,26.4672036823936
2020 Merrimack,48.4744707347447,18.6290654590366,23.0314960629921,25.9028642590286
2020 Miami FL,48.8140161725067,17.1507512051957,26.0017809439003,28.1401617250674
2020 Miami OH,48.3997754070747,16.3781511587057,25.0678733031674,26.8950028074116
2020 Michigan,52.8165236051502,15.2710379246107,25.0,26.7167381974249
2020 Michigan St.,52.6186579378069,18.0584806208766,32.7619047619048,30.8237861429351
2020 Middle Tennessee,47.469512195122,20.5196385232382,27.1202236719478,30.609756097561
2020 Milwaukee,46.8379446640316,18.8424818856865,29.2444444444444,30.4347826086957
2020 Minnesota,49.4120791020844,16.6917320049695,31.304347826087,27.5253874933191
2020 Mississippi,48.5955056179775,18.8549454762791,26.3825929283772,36.7977528089888
2020 Mississippi St.,51.517805020432,20.6485612480163,36.9521912350598,39.4629305312318
2020 Mississippi Valley St.,42.9625984251969,18.2122164856311,23.502994011976,22.9330708661417
2020 Missouri,47.01230228471,20.85023140417,31.3780260707635,35.7352079671939
2020 Missouri St.,49.8179927197088,19.7244954678789,31.8827708703375,28.7571502860114
2020 Monmouth,47.1498371335505,17.6206540831405,25.4653130287648,35.5591748099891
2020 Montana,52.3067705212702,16.8636344082057,20.1492537313433,26.1234272019173
2020 Montana St.,48.9639037433155,20.649623945426,22.3799126637555,38.4358288770053
2020 Morehead St.,47.2411831626849,18.0856917298629,27.8923766816144,31.4562002275313
2020 Morgan St.,45.9164588528678,22.631608398565,33.8461538461538,40.7730673316708
2020 Mount St. Mary's,46.2478184991274,17.9425540878789,29.317980513729,32.6352530541012
2020 Murray St.,52.7426160337553,19.8737682899288,28.9230769230769,40.084388185654
2020 N.C. State,50.8682328907048,16.8848917691663,28.719723183391,28.4984678243105
2020 NJIT,45.2715070164735,16.3601299491335,25.1423149905123,31.0555216595485
2020 Navy,46.1345065996229,18.8492941729259,33.7837837837838,32.0553111250786
2020 Nebraska,46.8175037294878,16.0090156035241,22.289156626506,29.0402784684237
2020 Nebraska Omaha,49.869041382923,16.9608453500698,27.1517302573203,27.6060764798324
2020 Nevada,52.9270888770623,16.7258011176691,25.2302025782689,28.2597126130921
2020 New Hampshire,46.7723004694836,18.4075912297716,28.158844765343,25.7629107981221
2020 New Mexico,52.2335844994618,19.5345485055963,27.9385171790235,37.2443487621098
2020 New Mexico St.,52.6984126984127,20.598476459837,34.5123258306538,31.8730158730159
2020 New Orleans,48.3837689133425,20.2697267876773,27.5743707093822,40.302613480055
2020 Niagara,49.7198879551821,15.752618639822,17.7238805970149,24.3697478991597
2020 Nicholls St.,49.5192307692308,19.2993712305916,29.4297352342159,25.78125
2020 Norfolk St.,46.9677419354839,20.9025875595032,30.668016194332,33.2903225806452
2020 North Alabama,47.9425212279556,21.3872427643011,27.9755849440488,39.7126061397779
2020 North Carolina,46.4285714285714,18.0730558737432,35.2713178294574,33.4791059280855
2020 North Carolina A&T,47.0812875068194,20.5842937550255,28.5130718954248,41.4075286415712
2020 North Carolina Central,50.197628458498,22.7936208457096,28.372591006424,35.5731225296443
2020 North Dakota,50.5373134328358,19.0134423625614,24.6778989098117,36.7164179104478
2020 North Dakota St.,51.9461934745278,14.6590753597839,22.3823246878002,33.2570120206068
2020 North Florida,54.6306504961411,17.2834473722521,26.9303201506591,28.6108048511577
2020 North Texas,55.2666227781435,20.5259781911482,29.2857142857143,29.3614219881501
2020 Northeastern,54.8753462603878,17.9936196093732,24.3654822335025,25.595567867036
2020 Northern Arizona,49.7477931904161,17.1740930925957,26.8267223382046,31.3366960907945
2020 Northern Colorado,54.7118847539016,15.4495573258173,24.9739854318418,25.3301320528211
2020 Northern Illinois,47.2254004576659,18.0324986814677,30.5431878895815,27.4027459954233
2020 Northern Iowa,54.8041615667075,18.6030845365099,28.9104638619202,27.6009791921665
2020 Northern Kentucky,49.4533947065593,18.04891694336,29.746835443038,33.4292289988493
2020 Northwestern,46.9187675070028,15.599220038998,22.0183486238532,25.8263305322129
2020 Northwestern St.,49.7223935842073,21.5791567223548,30.7459677419355,33.9296730413325
2020 Notre Dame,50.4264927245359,14.163271041169,26.9230769230769,24.9874560963372
2020 Oakland,48.094425483504,19.9451052150046,28.4703801945181,37.3720136518771
2020 Ohio,51.3426736719206,18.6508417100642,26.6283524904215,29.5971978984238
2020 Ohio St.,52.2781065088757,19.0647851885006,31.0583580613254,36.7455621301775
2020 Oklahoma,48.2300884955752,15.973054152126,23.3062330623306,31.25
2020 Oklahoma St.,47.7565900168256,19.4502785133778,29.5126353790614,35.1654514862591
2020 Old Dominion,45.3108535300316,18.0520546844048,30.7565789473684,28.7671232876712
2020 Oral Roberts,50.8600917431193,13.8937663216637,28.9940828402367,28.1536697247706
2020 Oregon,54.3287671232877,17.470980606262,32.7485380116959,28.8767123287671
2020 Oregon St.,51.619676064787,17.3428606031246,26.4587525150905,38.8122375524895
2020 Pacific,49.5173197047132,18.2023944249211,33.0383480825959,33.9579784213515
2020 Penn,52.3427471116816,17.3014343751474,22.6579520697168,24.6469833119384
2020 Penn St.,49.5339202485759,15.722151630665,29.2191435768262,30.9684101501813
2020 Pepperdine,50.0258531540848,17.4428857715431,26.8630849220104,33.0403309203723
2020 Pittsburgh,45.1258703802892,18.3868090653372,32.7529021558872,35.0830208891269
2020 Portland,48.5941320293399,19.835917852915,19.3069306930693,33.4963325183374
2020 Portland St.,49.6336996336996,17.6778661284429,35.9086918349429,30.821559392988
2020 Prairie View A&M,47.3653395784543,20.2291187433288,27.906976744186,40.4566744730679
2020 Presbyterian,50.1584283903676,21.8576538793635,26.3747454175153,35.6780735107731
2020 Princeton,53.5615491009682,18.258326795521,24.6376811594203,27.8008298755187
2020 Providence,47.3272138228942,19.2627494456763,33.7489609310058,35.85313174946
2020 Purdue,47.7504017139796,17.3693044980174,34.8981399468556,25.8168184252812
2020 Purdue Fort Wayne,49.4288977727013,20.2595298967078,28.3733826247689,24.5002855511136
2020 Quinnipiac,50.8554572271386,19.8836492059844,26.9902912621359,28.2005899705015
2020 Radford,52.5564803804994,16.3800163800164,30.3536345776031,32.5208085612366
2020 Rhode Island,46.8935710426796,16.375156679431,30.3979678238781,37.0610480821178
2020 Rice,51.4851485148515,18.7986625827118,24.5794392523364,34.3622597553873
2020 Richmond,53.4378437843784,15.5625851439655,22.6305609284333,27.7777777777778
2020 Rider,49.1014492753623,19.6371992618641,30.5970149253731,40.8115942028985
2020 Robert Morris,51.3771186440678,18.709538927365,28.2456140350877,25.9533898305085
2020 Rutgers,48.9313835770529,17.9204230394947,31.9890009165903,29.1338582677165
2020 SIU Edwardsville,46.9253731343284,19.7936719482699,27.5264677574591,30.089552238806
2020 SMU,52.0515826494725,19.7979373024073,34.1269841269841,31.7116060961313
2020 Sacramento St.,45.4278249510124,19.1250961451844,32.183908045977,32.1358589157413
2020 Sacred Heart,49.119530416222,20.3693919534157,36.0585197934596,34.7918890074707
2020 Saint Joseph's,46.551724137931,18.223433718815,26.2698412698413,29.130211013896
2020 Saint Louis,50.1436781609195,18.7589059709838,34.1795104261106,39.8275862068966
2020 Saint Mary's,54.1286863270777,14.9342384386933,25.1707317073171,30.7774798927614
2020 Saint Peter's,46.036036036036,23.4152949287019,35.5996222851747,37.957957957958
2020 Sam Houston St.,50.669099756691,18.803323894657,27.3104880581516,32.1167883211679
2020 Samford,47.9854504756575,20.8185580021332,28.2511210762332,34.9188584219362
2020 San Diego,45.8919527293191,20.1963281452513,24.6777163904236,31.4012380416432
2020 San Diego St.,54.6101309049516,16.2347188264059,28.169014084507,28.2868525896414
2020 San Francisco,51.3404147698533,17.3225953502507,29.0102389078498,29.387961557916
2020 San Jose St.,45.2236333517394,18.5242289513963,24.5424292845258,34.1247929320817
2020 Santa Clara,52.1603183627061,18.6750844352222,21.244019138756,35.8726549175668
2020 Seattle,45.2508960573477,13.6354573345254,26.8011527377522,34.8267622461171
2020 Seton Hall,51.4253135689852,18.6123024499148,29.2336802270577,34.8346636259977
2020 Siena,51.7569982132222,19.1686634024378,31.8725099601594,36.2715902322811
2020 South Alabama,51.3898305084746,18.2811459027315,25.5125284738041,40.6101694915254
2020 South Carolina,48.6243386243386,18.0712885758894,32.0901994796184,36.8253968253968
2020 South Carolina St.,46.1311475409836,20.3865605520053,30.6485355648536,39.2786885245902
2020 South Dakota,54.5991298943443,15.0510095707428,19.2477876106195,40.7706650093226
2020 South Dakota St.,55.8366877515814,18.3886367654859,28.2183316168898,32.259919493962
2020 South Florida,46.5538089480048,22.1834039798199,32.4125230202578,37.4848851269649
2020 Southeast Missouri St.,46.9678217821782,19.6121350085365,25.8587786259542,34.3440594059406
2020 Southeastern Louisiana,46.7990515708358,22.244764007399,28.0453257790368,31.416716064019
2020 Southern,47.8835978835979,20.2606142101677,31.6046966731898,34.5091122868901
2020 Southern Illinois,49.4551282051282,19.4422869741688,20.5521472392638,33.5897435897436
2020 Southern Miss,47.8150728309056,22.0491436501709,26.6806722689076,23.495883470551
2020 Southern Utah,48.7323113207547,19.2028686349214,27.3366834170854,35.9080188679245
2020 St. Bonaventure,49.1137793024585,17.4418241449321,30.8865586272641,27.15837621498
2020 St. Francis NY,46.3911845730028,18.2079089134066,27.1767810026385,27.1625344352617
2020 St. Francis PA,51.4516129032258,17.4608110754063,32.7474560592044,32.6344086021505
2020 St. John's,45.9318826868496,15.1379386681566,30.2464525765497,29.9432355723746
2020 Stanford,53.505214368482,20.714865962632,22.0883534136546,30.9965237543453
2020 Stephen F. Austin,53.337492202121,23.5929848261887,37.2651356993737,44.0424204616344
2020 Stetson,49.6458467482292,21.8271431086076,30.6016597510373,39.0856406954282
2020 Stony Brook,47.7371864776445,20.701105576749,28.4467713787086,33.3151581243184
2020 Syracuse,50.5361930294906,16.4728572238925,29.5514511873351,35.7104557640751
2020 TCU,49.3941142527409,21.5428943097338,32.1955719557196,27.0628967109059
2020 Temple,46.0119370591427,18.0873016767966,25.8753202391119,33.2609875203473
2020 Tennessee,48.8224637681159,20.4964203946651,30.4901960784314,37.1980676328502
