,Unnamed: 0,Team/Year,eFGPct,TOPct,ORPct,FTRate
1708,1708,2021 Santa Clara,47.6547842401501,17.8839740535786,22.9749631811487,39.8686679174484
1709,1709,2021 Seattle,46.468085106383,15.6519481482855,26.2803234501348,28.4255319148936
1710,1710,2021 Seton Hall,50.0327868852459,18.859536863659,29.6137339055794,35.672131147541
1711,1711,2021 Siena,52.0134228187919,19.4742399822153,27.9926335174954,37.248322147651
1712,1712,2021 South Alabama,50.8339376359681,17.7140127243636,26.4084507042254,31.0369833212473
1713,1713,2021 South Carolina,46.7008797653959,19.8004143537189,32.1974148061105,27.9325513196481
1714,1714,2021 South Carolina St.,44.9029126213592,23.9295917780377,26.2463343108504,27.7669902912621
1715,1715,2021 South Dakota,53.2481751824818,15.3310208053243,21.7113665389527,33.1386861313869
1716,1716,2021 South Dakota St.,56.5495207667732,17.3398515987153,23.9657631954351,38.0191693290735
1717,1717,2021 South Florida,45.0826446280992,20.8336974569606,33.8364779874214,34.5454545454545
1718,1718,2021 Southeast Missouri St.,49.8978201634877,21.723483609239,27.6231263383298,40.5313351498638
1719,1719,2021 Southeastern Louisiana,45.3604806408545,21.9288372154614,31.1507936507937,40.9879839786382
1720,1720,2021 Southern,48.0037140204271,22.000711997152,29.7709923664122,40.4828226555246
1721,1721,2021 Southern Illinois,52.2480620155039,18.4869492745388,16.5816326530612,29.7674418604651
1722,1722,2021 Southern Miss,47.2813238770686,20.6695409586609,23.7611181702668,28.6840031520883
1723,1723,2021 Southern Utah,52.4064171122995,15.9809995489234,29.1603053435114,39.3939393939394
1724,1724,2021 St. Bonaventure,49.7549019607843,16.4139226539489,32.7823691460055,28.0228758169935
1725,1725,2021 St. Francis NY,49.4650205761317,16.2747519255199,30.2097902097902,30.6995884773663
1726,1726,2021 St. Francis PA,47.8656126482213,20.178739795795,28.8242730720607,33.6758893280632
1727,1727,2021 St. John's,50.401376146789,16.8227872299751,29.2069632495164,28.6123853211009
1728,1728,2021 Stanford,51.3689253935661,21.0345007568245,25.0599520383693,36.4818617385353
1729,1729,2021 Stephen F. Austin,54.995004995005,23.4722552988807,36.68430335097,43.956043956044
1730,1730,2021 Stetson,50.4363636363636,19.6477995072843,28.1437125748503,28.1454545454545
1731,1731,2021 Stony Brook,46.0222752585521,20.1573336437873,30.2808302808303,33.0151153540175
1732,1732,2021 Syracuse,51.249256395003,16.3098354224415,29.2089249492901,28.3164782867341
1733,1733,2021 TCU,49.8949579831933,21.012389380531,29.0249433106576,32.4229691876751
1734,1734,2021 Tarleton St.,48.6238532110092,18.4001010994566,19.3205944798301,38.1389252948886
1735,1735,2021 Temple,46.7165898617512,19.491438179884,25.9194395796848,38.9400921658986
1736,1736,2021 Tennessee,49.6138996138996,18.1586728542659,31.3099041533546,34.4272844272844
1737,1737,2021 Tennessee Martin,45.5882352941176,21.0062893081761,28.7058823529412,28.2805429864253
1738,1738,2021 Tennessee St.,47.0219435736677,20.902346848318,24.8138957816377,32.6802507836991
1739,1739,2021 Tennessee Tech,50.0988793671721,22.5930815255584,26.5438786565547,27.027027027027
1740,1740,2021 Texas,52.8765352294764,20.6721064639783,31.1229946524064,33.8720103425986
1741,1741,2021 Texas A&M,47.5672877846791,22.271714922049,32.8382838283828,33.9544513457557
1742,1742,2021 Texas A&M Corpus Chris,46.9053934571176,23.781732069229,24.5923913043478,34.8364279398762
1743,1743,2021 Texas Southern,47.6736345246123,20.7650273224044,32.3687031082529,38.5030343897505
1744,1744,2021 Texas St.,51.8003273322422,20.1240083120904,28.6337209302326,27.0867430441899
1745,1745,2021 Texas Tech,49.4318181818182,16.0325757430703,33.300395256917,37.9186602870813
1746,1746,2021 The Citadel,51.7550702028081,16.1131758781921,22.5063938618926,33.4633385335413
1747,1747,2021 Toledo,54.0439207284413,15.6084299583424,29.7047970479705,28.4949116229245
1748,1748,2021 Towson,45.4028436018957,18.354073846469,34.0909090909091,33.3649289099526
1749,1749,2021 Troy,44.4287729196051,21.4191627054579,28.343949044586,33.0747531734838
1750,1750,2021 Tulane,44.24743892829,16.5529188153115,22.9016786570743,36.6430260047281
1751,1751,2021 Tulsa,48.9813994685562,20.0035467281433,26.5423242467719,33.126660761736
1752,1752,2021 UAB,48.5998755444928,15.6277748179719,29.0091930541369,29.869321717486
1753,1753,2021 UC Davis,48.1827622014538,20.2985441114783,26.9097222222222,36.4485981308411
1754,1754,2021 UC Irvine,47.3396998635744,18.9552792051575,31.651376146789,29.1268758526603
1755,1755,2021 UC Riverside,52.5390625,17.7689531293381,26.2430939226519,22.03125
1756,1756,2021 UC San Diego,55.0446998722861,19.6404367951308,16.6666666666667,20.8173690932312
1757,1757,2021 UC Santa Barbara,52.589928057554,16.4191646155105,28.2442748091603,35.2517985611511
1758,1758,2021 UCF,50.0792393026941,21.6228247994721,28.2352941176471,30.6656101426307
1759,1759,2021 UCLA,52.0215633423181,15.6859105253388,30.4511278195489,31.5902964959569
1760,1760,2021 UMBC,50.2729754322111,18.7706326903664,25.8493353028065,36.5787079162875
1761,1761,2021 UMKC,51.1822660098522,19.6466334674944,21.6260162601626,30.5418719211823
1762,1762,2021 UMass Lowell,51.2096774193548,20.9693621295831,26.9798657718121,37.1774193548387
1763,1763,2021 UNC Asheville,54.6046915725456,21.2140103787087,26.8398268398268,30.2345786272806
1764,1764,2021 UNC Greensboro,47.9017400204708,15.5145093772911,32.145816072908,23.7461617195496
1765,1765,2021 UNC Wilmington,48.6140724946695,16.1140378060118,26.4550264550265,37.1002132196162
1766,1766,2021 UNLV,50.6237006237006,19.5483198788724,28.7047841306884,21.4137214137214
1767,1767,2021 USC,52.7386541471049,18.0288660704915,34.91921005386,36.2545644235785
1768,1768,2021 USC Upstate,48.9643744821872,20.776642818742,24.0320427236315,29.8260149130075
1769,1769,2021 UT Arlington,46.0681976339596,16.189721373664,26.8558951965066,26.2352122477383
1770,1770,2021 UT Rio Grande Valley,42.9765886287625,19.0471766044923,30.0476947535771,37.6811594202899
1771,1771,2021 UTEP,47.5,16.06146465261,24.7326203208556,29.9180327868852
1772,1772,2021 UTSA,49.3585174625802,15.707301687431,26.5232974910394,23.7348538845331
1773,1773,2021 Utah,53.0758226037196,18.3858241782371,23.5969387755102,28.826895565093
1774,1774,2021 Utah St.,49.7909199522103,20.0814844851223,35.2822580645161,29.1517323775388
1775,1775,2021 Utah Valley,51.3888888888889,21.2253277312386,31.7321688500728,43.5483870967742
1776,1776,2021 VCU,50.8904109589041,20.6360981984251,28.4705882352941,34.041095890411
1777,1777,2021 VMI,53.8022813688213,16.8886307809422,22.568093385214,28.8212927756654
1778,1778,2021 Valparaiso,47.1840659340659,17.9502108865757,20.8791208791209,26.0989010989011
1779,1779,2021 Vanderbilt,51.2358757062147,19.8909161462787,28.2782212086659,32.909604519774
1780,1780,2021 Vermont,53.2608695652174,18.0705045916856,26.6384778012685,32.9710144927536
1781,1781,2021 Villanova,53.2157676348548,13.727023559156,27.7711561382598,30.0138312586445
1782,1782,2021 Virginia,55.4298642533937,14.9912033059204,22.7019498607242,21.7194570135747
1783,1783,2021 Virginia Tech,52.258064516129,17.1832884097035,27.8308321964529,33.3870967741936
1784,1784,2021 Wagner,49.0871369294606,18.0875703099151,34.7887323943662,27.9668049792531
1785,1785,2021 Wake Forest,48.9752348420154,20.014975994362,26.158038147139,28.5226302305722
1786,1786,2021 Washington,48.876404494382,19.2289463349899,23.3552631578947,26.2392597488434
1787,1787,2021 Washington St.,47.8882391163093,21.5983288884218,30.6760847628658,34.6978557504873
1788,1788,2021 Weber St.,56.3839285714286,17.1912261851726,22.3931623931624,36.7857142857143
1789,1789,2021 West Virginia,48.9124372559955,16.7897471256025,35.9417652411283,37.92526491913
1790,1790,2021 Western Carolina,51.7832647462277,19.4491660289706,22.5730994152047,32.2359396433471
1791,1791,2021 Western Illinois,45.7594448727833,17.3059537646907,27.8823529411765,36.4687740940632
1792,1792,2021 Western Kentucky,50.5201958384333,20.4535183889759,31.7708333333333,35.4957160342717
1793,1793,2021 Western Michigan,49.3194192377495,21.0969301026362,23.4859675036928,24.2286751361162
1794,1794,2021 Wichita St.,47.0688190314359,15.7521946417014,29.778933680104,38.232795242141
1795,1795,2021 William & Mary,46.0970464135021,20.1574803149606,28.5714285714286,31.9620253164557
1796,1796,2021 Winthrop,52.6315789473684,19.3419589259687,35.3711790393013,35.5921052631579
1797,1797,2021 Wisconsin,49.9445983379501,13.6406540206437,23.7918215613383,26.2603878116343
1798,1798,2021 Wofford,54.9357945425361,18.9430197994861,25.5201109570042,24.3178170144462
1799,1799,2021 Wright St.,54.3507817811013,18.0985075913185,34.1726618705036,34.5343303874915
1800,1800,2021 Wyoming,53.7101248266297,15.9616241801626,22.9119638826185,35.2981969486824
1801,1801,2021 Xavier,52.1400778210117,15.9703600944011,26.8096514745308,25.9143968871595
1803,1803,2021 Youngstown St.,48.7170349251604,16.7161002026905,32.9479768786127,31.6464718460442
1804,1804,2020 Abilene Christian,49.6367239101717,20.5720636028248,28.7991498405951,41.0832232496698
1805,1805,2020 Air Force,52.8688524590164,18.0711610486891,22.5048923679061,35.0117096018735
1806,1806,2020 Akron,51.7199758599879,17.9492380794315,27.3538156590684,35.5461677730839
1807,1807,2020 Alabama,52.1716913643332,19.1965613116259,29.9011532125206,36.8421052631579
1808,1808,2020 Alabama A&M,42.4435437174291,18.7802378512357,24.9137931034483,32.6577880718008
1809,1809,2020 Alabama St.,44.6398184912082,22.6038585492914,26.0452961672474,35.677821894498
1810,1810,2020 Albany,48.00820152314,19.6415646081241,24.1642788920726,33.7434094903339
1811,1811,2020 Alcorn St.,47.2780298120544,20.5564509736571,27.7310924369748,31.1082307193778
1812,1812,2020 American,51.5777395295468,17.8612264548354,26.6732283464567,28.6288009179575
1813,1813,2020 Appalachian St.,48.3591885441527,19.4654065872064,26.8738574040219,41.1694510739857
1814,1814,2020 Arizona,50.7349081364829,16.6768691163576,30.7218309859155,36.6929133858268
1815,1815,2020 Arizona St.,48.8182773109244,17.8704393149665,26.5029635901778,32.4054621848739
1816,1816,2020 Arkansas,50.9315068493151,15.8996041257103,21.52466367713,42.5205479452055
1817,1817,2020 Arkansas Pine Bluff,43.0877192982456,26.168248089247,27.1058315334773,37.4035087719298
1818,1818,2020 Arkansas St.,48.9021329987453,19.0362014785752,28.9370078740157,48.1179422835634
1819,1819,2020 Army,52.9429250891795,16.8724633060709,20.1844262295082,25.6837098692033
1820,1820,2020 Auburn,50.0,17.8504521331626,35.264483627204,43.7901498929336
1821,1821,2020 Austin Peay,51.2756516916251,18.3629115674721,32.8532853285329,37.3266777592901
1822,1822,2020 BYU,58.1483486735246,15.4987370129499,20.6,23.4434217650244
1823,1823,2020 Ball St.,50.3846153846154,19.4967756724638,25.5481410867493,30.887573964497
1824,1824,2020 Baylor,49.3813273340832,17.8382351109284,35.7340720221607,30.8211473565804
1825,1825,2020 Belmont,54.81777333999,15.9962819452776,24.7131509267432,22.9156265601598
1826,1826,2020 Bethune Cookman,46.4090079123554,20.1115524067771,29.5908658420552,37.3706634205721
1827,1827,2020 Binghamton,47.8834355828221,17.6577998648911,25.7086999022483,22.4539877300613
1828,1828,2020 Boise St.,51.1223344556678,17.7510427602645,25.4901960784314,35.9708193041526
1829,1829,2020 Boston College,46.4750542299349,19.6297621176891,25.3794266441821,29.0672451193059
1830,1830,2020 Boston University,51.3212435233161,16.9446650781043,29.4425087108014,27.3056994818653
1831,1831,2020 Bowling Green,47.5696340797378,15.0991636365829,28.1961471103327,28.0720917531404
1832,1832,2020 Bradley,49.4775339602926,17.2902272141905,31.5384615384615,32.2361546499478
1833,1833,2020 Brown,44.9046679815911,21.2483399734396,32.7672327672328,32.4128862590401
1834,1834,2020 Bryant,47.940379403794,20.5463780716606,30.9704641350211,31.0027100271003
1835,1835,2020 Bucknell,49.3316195372751,19.0383926879094,24.4147157190635,28.4318766066838
1836,1836,2020 Buffalo,48.8152804642166,18.320577934859,34.6843335931411,27.4177949709865
1837,1837,2020 Butler,52.2821576763485,17.3219429943816,29.3809024134313,29.4013040901008
1838,1838,2020 Cal Baptist,50.7856693903205,17.7858463076609,31.0165975103734,35.2608422375864
1839,1839,2020 Cal Poly,47.3350253807107,19.0890802591749,22.8315054835494,33.6928934010152
1840,1840,2020 Cal St. Bakersfield,46.4906832298137,20.7866965142309,35.1539225422046,30.6832298136646
1841,1841,2020 Cal St. Fullerton,47.6765799256506,18.5054075828227,22.7884615384615,37.6084262701363
1842,1842,2020 Cal St. Northridge,51.6219239373602,16.2573930612413,25.1674641148325,30.4250559284116
1843,1843,2020 California,46.8768590124926,19.2436628830206,25.0961538461538,36.0499702558001
1844,1844,2020 Campbell,52.6031746031746,19.2313889264838,21.8579234972678,25.3333333333333
1845,1845,2020 Canisius,48.4954325631381,20.3544247541803,28.9496910856134,30.198817839871
1846,1846,2020 Central Arkansas,48.542600896861,22.9823451853916,28.7744227353464,39.8542600896861
1847,1847,2020 Central Connecticut,44.7106954997078,20.3758420990427,23.3965672990063,29.281122150789
1848,1848,2020 Central Michigan,47.4931129476584,17.6825678966747,27.5261324041812,33.66391184573
1849,1849,2020 Charleston,51.1178247734139,16.2542667450206,22.6680040120361,32.3262839879154
1850,1850,2020 Charleston Southern,48.4020918070889,18.7858378083189,22.7695167286245,25.3341080766996
1851,1851,2020 Charlotte,51.5878378378378,20.5999808312833,21.5261958997722,37.972972972973
1852,1852,2020 Chattanooga,52.4971941638608,17.5212392037727,25.922421948912,29.1806958473625
1853,1853,2020 Chicago St.,45.4545454545455,26.491717874289,20.6467661691542,42.1560740144811
1854,1854,2020 Cincinnati,50.2918855808523,20.2247191011236,31.9727891156463,39.5796847635727
1855,1855,2020 Clemson,50.1164822364589,18.4759716637948,23.2863849765258,28.9458357600466
1856,1856,2020 Cleveland St.,44.5253348864298,22.1880530331602,32.2350845948353,38.7303436225976
1857,1857,2020 Coastal Carolina,50.1326963906582,21.8735558831943,35.881841876629,34.6602972399151
1858,1858,2020 Colgate,52.7570789865872,15.7438761599015,27.9461279461279,24.8385494287134
1859,1859,2020 Colorado,50.4780652418448,19.214679650994,30.2607076350093,36.1642294713161
1860,1860,2020 Colorado St.,53.866128101558,18.5885461752244,26.3461538461538,39.1806116560877
1861,1861,2020 Columbia,46.063890473474,15.850913083751,20.1478743068392,22.4757558471192
1862,1862,2020 Connecticut,47.7980665950591,19.8835971646625,34.0849956634866,34.5864661654135
1863,1863,2020 Coppin St.,45.9134615384615,19.1114674184992,23.5627530364372,32.7457264957265
1864,1864,2020 Cornell,49.784327821711,17.8576779026217,24.4630071599045,26.8152408339324
1865,1865,2020 Creighton,55.1636568848758,15.9320865088518,23.8805970149254,28.7810383747178
1866,1866,2020 Dartmouth,49.6374423203691,18.9018000760878,21.2812160694897,27.3566249176005
1867,1867,2020 Davidson,53.4493101379724,16.4894178415998,24.5614035087719,31.4937012597481
1868,1868,2020 Dayton,59.6811594202899,17.9914259610654,26.3904034896401,33.9130434782609
1869,1869,2020 DePaul,47.9189189189189,20.3582789218148,31.2606473594549,33.2972972972973
1870,1870,2020 Delaware,54.4167610419026,18.6185913446256,23.8,32.2763306908267
1871,1871,2020 Delaware St.,46.9502407704655,19.8286148172253,26.0469011725293,33.493846976993
1872,1872,2020 Denver,49.1327751196172,19.2863584857665,20.7602339181287,36.3038277511962
1873,1873,2020 Detroit,46.2432432432432,19.135377097915,30.7757885763001,32.0540540540541
1874,1874,2020 Drake,51.7012687427912,19.1849848600421,23.4833659491194,30.3921568627451
1875,1875,2020 Drexel,50.4751257685858,21.4158102448916,29.8438934802571,28.7870318613751
1876,1876,2020 Duke,52.5549310168625,17.8170808738647,34.8364279398762,35.5646397547266
1877,1877,2020 Duquesne,51.1689070718878,18.4570805914545,29.5256534365924,32.8462887200468
1878,1878,2020 East Carolina,46.7310972143263,19.2541835376731,27.2644098810613,36.7822626492325
1879,1879,2020 East Tennessee St.,53.4950895436164,18.2100609391803,31.8315377081293,36.8573079145003
1880,1880,2020 Eastern Illinois,50.4696132596685,17.4230550223365,28.195829555757,29.3922651933702
1881,1881,2020 Eastern Kentucky,46.5085982282439,18.8128896022524,24.8559670781893,32.5169359041167
1882,1882,2020 Eastern Michigan,46.2387853692202,21.6922315685304,25.4065040650407,42.4430641821946
1883,1883,2020 Eastern Washington,51.9834710743802,17.6650725488259,27.2977941176471,29.5867768595041
1884,1884,2020 Elon,49.5069605568445,17.2581532084091,22.8150873965041,27.9582366589327
1885,1885,2020 Evansville,48.6217008797654,18.4034111373169,19.9065420560748,32.375366568915
1886,1886,2020 FIU,51.699716713881,20.3599689865589,30.2151543498597,29.2917847025496
1887,1887,2020 Fairfield,43.1396045536249,21.2979658022435,30.2389705882353,35.9496704613541
1888,1888,2020 Fairleigh Dickinson,51.0771992818671,18.5360716166403,26.5450861195542,29.802513464991
1889,1889,2020 Florida,52.13996529786,17.8111367873584,31.1133200795229,34.0080971659919
1890,1890,2020 Florida A&M,45.353982300885,21.2136508565331,31.207729468599,38.7484197218711
1891,1891,2020 Florida Atlantic,48.5327963176064,18.7840506778034,28.6641929499072,26.8699654775604
1892,1892,2020 Florida Gulf Coast,47.2407519708915,23.3278205399222,27.8100775193798,23.0442692540934
1893,1893,2020 Florida St.,51.8939393939394,18.89275145804,33.5238095238095,30.1406926406926
1894,1894,2020 Fordham,45.0089126559715,18.8772671976917,21.3513513513514,27.0350564468212
1895,1895,2020 Fresno St.,49.8172959805116,19.36606007113,30.4642166344294,29.4762484774665
1896,1896,2020 Furman,54.5808383233533,16.598842774131,23.4746639089969,31.5568862275449
1897,1897,2020 Gardner Webb,51.839762611276,18.1137923936602,27.3612463485881,34.7774480712166
1898,1898,2020 George Mason,47.617728531856,20.0895949752921,33.129904097646,34.404432132964
1899,1899,2020 George Washington,48.9860950173812,19.4107452339688,22.970479704797,32.79258400927
1900,1900,2020 Georgetown,49.0890161374284,18.9114970327948,32.4675324675325,33.9406559083811
1901,1901,2020 Georgia,50.8537886872999,20.0544429536131,31.5975286849073,33.5645677694771
1902,1902,2020 Georgia Southern,50.246170678337,18.2721305659039,25.9683098591549,36.2144420131291
1903,1903,2020 Georgia St.,50.3485254691689,18.9407540394973,30.9174311926606,31.2600536193029
1904,1904,2020 Georgia Tech,49.8493975903614,22.9257258055064,29.1793313069909,34.8192771084337
1905,1905,2020 Gonzaga,57.5429975429975,15.311880750407,33.5733573357336,38.7714987714988
1906,1906,2020 Grambling St.,47.5974025974026,20.2735664371108,28.0645161290323,38.8311688311688
1907,1907,2020 Grand Canyon,50.7283090563648,16.9180311261381,23.2484076433121,37.4920835972134
1908,1908,2020 Green Bay,50.7944643772424,16.2342368459197,25.8347978910369,31.6248077908765
1909,1909,2020 Hampton,50.1656543346218,15.7033114980371,27.4352100089366,41.0270568746549
1910,1910,2020 Hartford,48.6022131624927,19.6107178672171,22.8250701590271,30.3436225975539
1911,1911,2020 Harvard,51.2345679012346,19.6788172317104,30.0204918032787,32.5925925925926
1912,1912,2020 Hawaii,48.7951807228916,18.6429197298019,27.5896414342629,32.2289156626506
1913,1913,2020 High Point,45.7196029776675,21.5630763157732,31.155303030303,40.5086848635236
1914,1914,2020 Hofstra,51.7051416579223,16.4829687067294,29.7682709447415,34.3126967471144
1915,1915,2020 Holy Cross,49.2941840767928,20.5001572455243,25.3456221198157,24.5623941276115
1916,1916,2020 Houston,47.96573875803,17.7620534666691,38.734835355286,32.9229122055674
1917,1917,2020 Houston Baptist,50.3333333333333,21.4145264073937,32.1201091901729,38.0
1918,1918,2020 Howard,48.1802911534155,20.7057467314737,25.6637168141593,33.0907054871221
1919,1919,2020 IUPUI,47.9201331114809,18.7619003390145,28.694900605013,32.2240709927898
1920,1920,2020 Idaho,47.6248477466504,21.007595423517,23.98414271556,30.5115712545676
1921,1921,2020 Idaho St.,50.0,20.2791643316086,29.1754756871036,35.7281553398058
1922,1922,2020 Illinois,48.3031674208145,17.8813564569157,35.5742296918768,32.2398190045249
1923,1923,2020 Illinois Chicago,50.8060322412896,22.4526745555377,27.720207253886,29.3811752470099
1924,1924,2020 Illinois St.,49.8810232004759,20.974129068756,25.1923076923077,25.2230814991077
1925,1925,2020 Incarnate Word,45.6687898089172,21.9438743214471,27.4549098196393,31.0828025477707
1926,1926,2020 Indiana,49.3150684931507,18.268876611418,32.4057450628366,39.2328767123288
1927,1927,2020 Indiana St.,51.6825396825397,16.9465174129353,23.6170212765957,32.2539682539683
1928,1928,2020 Iona,51.0088272383354,20.4906849247104,25.1086956521739,33.7326607818411
1929,1929,2020 Iowa,51.6059957173448,17.1457964222438,32.0143884892086,34.4218415417559
1930,1930,2020 Iowa St.,49.8425196850394,18.7460277985023,29.2486583184258,28.503937007874
1931,1931,2020 Jackson St.,45.2380952380952,18.236074270557,26.6478342749529,35.5981416957027
1932,1932,2020 Jacksonville,47.9893554109994,20.2827744466652,29.367327667611,30.10053222945
1933,1933,2020 Jacksonville St.,48.7363584147042,20.7023674430054,31.0312204351939,29.0637564618036
1934,1934,2020 James Madison,48.2425307557118,17.2316282204012,25.7657657657658,37.1997656707674
1935,1935,2020 Kansas,53.6708111308467,18.7454761817133,32.6197757390418,35.8200118413262
1936,1936,2020 Kansas St.,47.5028702640643,21.2453279950011,29.632945389436,34.6727898966705
1937,1937,2020 Kennesaw St.,39.2721518987342,21.6094484403368,25.830258302583,32.4683544303797
1938,1938,2020 Kent St.,52.28285077951,18.4111549939081,30.019305019305,28.8975501113586
1939,1939,2020 Kentucky,50.6964596633778,18.0932010238788,30.8324768756423,40.8009286128845
1940,1940,2020 LIU,51.3829787234043,18.9501770013761,21.5978928884987,33.3510638297872
1941,1941,2020 LSU,52.7393617021277,17.6368836983188,35.0795135640786,35.4255319148936
1942,1942,2020 La Salle,48.3701979045402,20.8285365119286,28.9233576642336,33.0616996507567
1943,1943,2020 Lafayette,52.0784543325527,17.7726215233852,23.3935742971888,23.7704918032787
1944,1944,2020 Lamar,47.9609929078014,20.2164504762991,28.9248334919125,34.9290780141844
1945,1945,2020 Lehigh,49.7356051703878,19.9358345422041,25.7315842583249,26.1457109283196
1946,1946,2020 Liberty,54.359756097561,15.1527713117734,23.9244491080797,31.9512195121951
1947,1947,2020 Lipscomb,50.0876168224299,18.858155725972,26.6090297790586,28.7383177570093
1948,1948,2020 Little Rock,52.828409805154,22.0864577952728,30.1455301455301,45.2545568824639
1949,1949,2020 Long Beach St.,48.1703659268146,21.9974011509189,24.5885769603098,33.1733653269346
1950,1950,2020 Longwood,48.1182795698925,19.2847187744872,22.4452554744526,32.5567502986858
1951,1951,2020 Louisiana,47.9768786127168,19.0861023943601,28.6445012787724,34.9973725696269
1952,1952,2020 Louisiana Monroe,47.7320307048151,20.5361440320319,25.6179775280899,32.2400558269365
1953,1953,2020 Louisiana Tech,53.2882606023356,18.4596880678773,30.1867219917012,29.2562999385372
1954,1954,2020 Louisville,52.4622271964186,17.922898170768,31.9656488549618,32.2327923894796
1955,1955,2020 Loyola Chicago,54.8686739269699,19.4146412670608,21.3740458015267,38.8853299167201
1956,1956,2020 Loyola MD,52.7373325567851,19.1071348289349,25.6704980842912,42.4577751892836
1957,1957,2020 Loyola Marymount,50.9658725048294,21.9295780804126,27.3236282194849,34.771410173857
1958,1958,2020 Maine,46.2769230769231,22.8896276679001,28.1925343811395,26.7692307692308
1959,1959,2020 Manhattan,45.7259953161592,20.8730944845747,30.1310043668122,34.1334894613583
1960,1960,2020 Marist,45.9302325581395,20.9362752123225,25.912067352666,29.7429620563036
1961,1961,2020 Marquette,51.5589569160998,18.8124902976536,29.9812030075188,39.2290249433107
1962,1962,2020 Marshall,50.2039775624681,19.2721659286481,27.8702163061564,28.607853136155
1963,1963,2020 Maryland,48.6471251409245,16.6957849105881,31.5266485998193,37.7113866967305
1964,1964,2020 Maryland Eastern Shore,40.4814609850581,21.075253908281,26.1847389558233,25.6779192030991
1965,1965,2020 Massachusetts,49.185393258427,18.8253795719192,25.830258302583,29.8876404494382
1966,1966,2020 McNeese St.,54.8975672215109,22.6881192121352,30.1111111111111,35.6594110115237
1967,1967,2020 Memphis,49.7447532614861,22.325092747628,30.0,39.931934203063
1968,1968,2020 Mercer,51.0069044879171,21.001133583915,30.5389221556886,26.4672036823936
1969,1969,2020 Merrimack,48.4744707347447,18.6290654590366,23.0314960629921,25.9028642590286
1970,1970,2020 Miami FL,48.8140161725067,17.1507512051957,26.0017809439003,28.1401617250674
1971,1971,2020 Miami OH,48.3997754070747,16.3781511587057,25.0678733031674,26.8950028074116
1972,1972,2020 Michigan,52.8165236051502,15.2710379246107,25.0,26.7167381974249
1973,1973,2020 Michigan St.,52.6186579378069,18.0584806208766,32.7619047619048,30.8237861429351
1974,1974,2020 Middle Tennessee,47.469512195122,20.5196385232382,27.1202236719478,30.609756097561
1975,1975,2020 Milwaukee,46.8379446640316,18.8424818856865,29.2444444444444,30.4347826086957
1976,1976,2020 Minnesota,49.4120791020844,16.6917320049695,31.304347826087,27.5253874933191
1977,1977,2020 Mississippi,48.5955056179775,18.8549454762791,26.3825929283772,36.7977528089888
1978,1978,2020 Mississippi St.,51.517805020432,20.6485612480163,36.9521912350598,39.4629305312318
1979,1979,2020 Mississippi Valley St.,42.9625984251969,18.2122164856311,23.502994011976,22.9330708661417
1980,1980,2020 Missouri,47.01230228471,20.85023140417,31.3780260707635,35.7352079671939
1981,1981,2020 Missouri St.,49.8179927197088,19.7244954678789,31.8827708703375,28.7571502860114
1982,1982,2020 Monmouth,47.1498371335505,17.6206540831405,25.4653130287648,35.5591748099891
1983,1983,2020 Montana,52.3067705212702,16.8636344082057,20.1492537313433,26.1234272019173
1984,1984,2020 Montana St.,48.9639037433155,20.649623945426,22.3799126637555,38.4358288770053
